hospital_id,department,department_code,hour,queue_length,people_ahead,doctors_available,patients_being_served,average_service_time,arrival_rate,service_rate,emergency_patients,waiting_time_minutes
2,Orthopaedics,ORT,9,15,14,1,1,12.7,6.0,4.74,0,150.0
2,Orthopaedics,ORT,10,16,15,1,1,12.7,5.0,4.74,1,150.0
2,Orthopaedics,ORT,11,17,16,1,1,12.7,6.0,4.74,0,150.0
2,Orthopaedics,ORT,12,13,12,1,1,12.7,2.0,4.74,0,150.0
2,Orthopaedics,ORT,13,17,16,1,1,12.7,4.0,4.74,0,150.0
2,Orthopaedics,ORT,14,16,15,1,1,12.7,6.0,4.74,0,150.0
2,Orthopaedics,ORT,15,12,11,1,1,12.7,7.0,4.74,0,140.2
2,Orthopaedics,ORT,16,9,8,1,1,12.7,4.0,4.74,0,96.5
2,Orthopaedics,ORT,17,13,12,1,1,12.7,4.0,4.74,0,150.0
2,Orthopaedics,ORT,18,10,9,1,1,12.7,5.0,4.74,0,114.7
2,Paediatrics,PED,8,11,10,1,1,10.0,4.0,6.02,0,103.7
2,Paediatrics,PED,9,9,8,1,1,10.0,6.0,6.02,0,81.0
2,Paediatrics,PED,10,11,10,1,1,10.0,5.0,6.02,0,97.1
2,Paediatrics,PED,11,15,14,1,1,10.0,9.0,6.02,0,140.1
2,Paediatrics,PED,12,15,14,1,1,10.0,3.0,6.02,0,141.5
2,Paediatrics,PED,13,4,3,1,1,10.0,1.0,6.02,1,31.0
2,Paediatrics,PED,14,14,13,1,1,10.0,3.0,6.02,0,128.3
2,Paediatrics,PED,15,17,16,1,1,10.0,4.0,6.02,0,150.0
2,Paediatrics,PED,16,12,11,1,1,10.0,2.0,6.02,0,107.4
2,Paediatrics,PED,17,10,9,1,1,10.0,3.0,6.02,1,93.9
2,Paediatrics,PED,18,11,10,1,1,10.0,4.0,6.02,0,100.7
2,Dermatology,DER,8,14,13,1,1,8.5,3.0,7.07,0,110.8
2,Dermatology,DER,9,13,12,1,1,8.5,4.0,7.07,0,101.5
2,Dermatology,DER,10,12,11,1,1,8.5,3.0,7.07,0,99.6
2,Dermatology,DER,11,17,16,1,1,8.5,3.0,7.07,1,141.2
2,Dermatology,DER,12,13,12,1,1,8.5,3.0,7.07,0,98.8
2,Dermatology,DER,13,12,11,1,1,8.5,3.0,7.07,0,92.2
2,Dermatology,DER,14,11,10,1,1,8.5,5.0,7.07,0,84.4
2,Dermatology,DER,15,13,12,1,1,8.5,3.0,7.07,0,104.2
2,Dermatology,DER,16,10,9,1,1,8.5,7.0,7.07,0,78.6
2,Dermatology,DER,17,8,7,1,1,8.5,2.0,7.07,0,62.2
2,Dermatology,DER,18,14,13,1,1,8.5,4.0,7.07,0,108.5
1,General Medicine,GEN,8,8,6,2,2,9.0,10.0,13.27,0,27.9
1,General Medicine,GEN,9,11,9,2,2,9.0,8.0,13.27,0,39.3
1,General Medicine,GEN,10,4,2,2,2,9.0,8.0,13.27,0,5.6
1,General Medicine,GEN,11,13,11,2,2,9.0,10.0,13.27,0,49.9
1,General Medicine,GEN,12,15,13,2,2,9.0,7.0,13.27,0,58.7
1,General Medicine,GEN,13,13,11,2,2,9.0,4.0,13.27,0,49.5
1,General Medicine,GEN,14,7,5,2,2,9.0,7.0,13.27,0,21.2
1,General Medicine,GEN,15,8,6,2,2,9.0,7.0,13.27,0,25.0
1,General Medicine,GEN,16,8,6,2,2,9.0,6.0,13.27,0,28.4
1,General Medicine,GEN,17,12,10,2,2,9.0,7.0,13.27,1,53.8
1,General Medicine,GEN,18,4,2,2,2,9.0,4.0,13.27,0,3.6
1,Cardiology,CAR,8,5,3,2,2,15.8,10.0,7.61,0,27.1
1,Cardiology,CAR,9,6,4,2,2,15.8,10.0,7.61,0,30.8
1,Cardiology,CAR,10,11,9,2,2,15.8,11.0,7.61,0,72.0
1,Cardiology,CAR,11,11,9,2,2,15.8,10.0,7.61,0,71.5
1,Cardiology,CAR,12,13,11,2,2,15.8,5.0,7.61,0,90.3
1,Cardiology,CAR,13,7,5,2,2,15.8,6.0,7.61,2,60.3
1,Cardiology,CAR,14,11,9,2,2,15.8,7.0,7.61,0,74.9
1,Cardiology,CAR,15,9,7,2,2,15.8,4.0,7.61,0,55.0
1,Cardiology,CAR,16,9,7,2,2,15.8,7.0,7.61,0,54.2
1,Cardiology,CAR,17,12,10,2,2,15.8,6.0,7.61,0,80.7
1,Cardiology,CAR,18,12,10,2,2,15.8,3.0,7.61,0,78.1
1,Orthopaedics,ORT,8,13,12,1,1,11.1,11.0,5.39,0,132.9
1,Orthopaedics,ORT,9,22,21,1,1,11.1,8.0,5.39,0,150.0
1,Orthopaedics,ORT,10,11,10,1,1,11.1,8.0,5.39,0,112.0
1,Orthopaedics,ORT,11,15,14,1,1,11.1,8.0,5.39,1,150.0
1,Orthopaedics,ORT,12,16,15,1,1,11.1,8.0,5.39,0,150.0
1,Orthopaedics,ORT,13,14,13,1,1,11.1,6.0,5.39,0,143.9
1,Orthopaedics,ORT,14,15,14,1,1,11.1,7.0,5.39,0,150.0
1,Orthopaedics,ORT,15,16,15,1,1,11.1,5.0,5.39,0,150.0
1,Orthopaedics,ORT,16,15,14,1,1,11.1,8.0,5.39,2,150.0
1,Orthopaedics,ORT,17,21,20,1,1,11.1,6.0,5.39,1,150.0
1,Orthopaedics,ORT,18,15,14,1,1,11.1,6.0,5.39,3,150.0
1,Paediatrics,PED,8,15,14,1,1,10.5,8.0,5.71,1,150.0
1,Paediatrics,PED,9,10,9,1,1,10.5,7.0,5.71,1,104.0
1,Paediatrics,PED,10,9,8,1,1,10.5,8.0,5.71,0,86.3
1,Paediatrics,PED,11,15,14,1,1,10.5,9.0,5.71,0,150.0
1,Paediatrics,PED,12,13,12,1,1,10.5,9.0,5.71,0,131.2
1,Paediatrics,PED,13,15,14,1,1,10.5,6.0,5.71,1,150.0
1,Paediatrics,PED,14,16,15,1,1,10.5,8.0,5.71,0,150.0
1,Paediatrics,PED,15,15,14,1,1,10.5,6.0,5.71,1,150.0
1,Paediatrics,PED,16,18,17,1,1,10.5,8.0,5.71,0,150.0
1,Paediatrics,PED,17,13,12,1,1,10.5,4.0,5.71,0,124.8
1,Paediatrics,PED,18,16,15,1,1,10.5,5.0,5.71,0,150.0
1,Dermatology,DER,8,16,15,1,1,7.5,5.0,8.02,0,115.2
1,Dermatology,DER,9,12,11,1,1,7.5,5.0,8.02,0,83.7
1,Dermatology,DER,10,18,17,1,1,7.5,6.0,8.02,1,134.3
1,Dermatology,DER,11,9,8,1,1,7.5,4.0,8.02,0,59.9
1,Dermatology,DER,12,13,12,1,1,7.5,7.0,8.02,0,85.3
1,Dermatology,DER,13,14,13,1,1,7.5,5.0,8.02,0,96.7
1,Dermatology,DER,14,15,14,1,1,7.5,5.0,8.02,2,114.4
1,Dermatology,DER,15,18,17,1,1,7.5,5.0,8.02,0,124.4
1,Dermatology,DER,16,19,18,1,1,7.5,9.0,8.02,0,134.3
1,Dermatology,DER,17,17,16,1,1,7.5,7.0,8.02,0,120.5
1,Dermatology,DER,18,13,12,1,1,7.5,6.0,8.02,0,96.6
2,General Medicine,GEN,8,12,10,2,2,9.7,8.0,12.35,1,56.0
2,General Medicine,GEN,9,12,10,2,2,9.7,8.0,12.35,0,46.3
2,General Medicine,GEN,10,7,5,2,2,9.7,10.0,12.35,0,26.1
2,General Medicine,GEN,11,10,8,2,2,9.7,7.0,12.35,0,40.9
2,General Medicine,GEN,12,9,7,2,2,9.7,4.0,12.35,0,32.7
2,General Medicine,GEN,13,6,4,2,2,9.7,5.0,12.35,0,18.5
2,General Medicine,GEN,14,6,4,2,2,9.7,8.0,12.35,0,16.7
2,General Medicine,GEN,15,7,5,2,2,9.7,7.0,12.35,0,22.7
2,General Medicine,GEN,16,16,14,2,2,9.7,10.0,12.35,0,64.1
2,General Medicine,GEN,17,9,7,2,2,9.7,5.0,12.35,1,37.4
2,General Medicine,GEN,18,12,10,2,2,9.7,9.0,12.35,0,50.8
2,Cardiology,CAR,8,8,6,2,2,15.5,11.0,7.77,1,54.7
2,Cardiology,CAR,9,6,4,2,2,15.5,9.0,7.77,0,27.0
2,Cardiology,CAR,10,6,4,2,2,15.5,8.0,7.77,0,31.9
2,Cardiology,CAR,11,13,11,2,2,15.5,10.0,7.77,0,85.4
2,Cardiology,CAR,12,12,10,2,2,15.5,6.0,7.77,1,90.1
2,Cardiology,CAR,13,11,9,2,2,15.5,5.0,7.77,0,70.8
2,Cardiology,CAR,14,10,8,2,2,15.5,8.0,7.77,0,60.8
2,Cardiology,CAR,15,14,12,2,2,15.5,8.0,7.77,0,91.5
2,Cardiology,CAR,16,16,14,2,2,15.5,7.0,7.77,1,111.7
2,Cardiology,CAR,17,14,12,2,2,15.5,7.0,7.77,0,91.7
2,Cardiology,CAR,18,14,12,2,2,15.5,4.0,7.77,0,91.8
2,Orthopaedics,ORT,8,19,18,1,1,11.9,8.0,5.05,1,150.0
2,Orthopaedics,ORT,9,17,16,1,1,11.9,7.0,5.05,0,150.0
2,Orthopaedics,ORT,10,15,14,1,1,11.9,8.0,5.05,1,150.0
2,Orthopaedics,ORT,11,8,7,1,1,11.9,6.0,5.05,0,90.3
2,Orthopaedics,ORT,12,10,9,1,1,11.9,7.0,5.05,0,106.8
2,Orthopaedics,ORT,13,11,10,1,1,11.9,5.0,5.05,0,120.2
2,Orthopaedics,ORT,14,17,16,1,1,11.9,8.0,5.05,0,150.0
2,Orthopaedics,ORT,15,16,15,1,1,11.9,6.0,5.05,0,150.0
2,Orthopaedics,ORT,16,15,14,1,1,11.9,6.0,5.05,0,150.0
2,Orthopaedics,ORT,17,15,14,1,1,11.9,2.0,5.05,0,150.0
2,Orthopaedics,ORT,18,15,14,1,1,11.9,6.0,5.05,0,150.0
2,Paediatrics,PED,8,13,12,1,1,10.4,7.0,5.77,0,121.4
2,Paediatrics,PED,9,10,9,1,1,10.4,10.0,5.77,0,97.3
2,Paediatrics,PED,10,16,15,1,1,10.4,11.0,5.77,0,150.0
2,Paediatrics,PED,11,17,16,1,1,10.4,7.0,5.77,0,150.0
2,Paediatrics,PED,12,5,4,1,1,10.4,4.0,5.77,0,41.1
2,Paediatrics,PED,13,13,12,1,1,10.4,3.0,5.77,0,130.6
2,Paediatrics,PED,14,14,13,1,1,10.4,8.0,5.77,0,135.1
2,Paediatrics,PED,15,22,21,1,1,10.4,7.0,5.77,0,150.0
2,Paediatrics,PED,16,14,13,1,1,10.4,9.0,5.77,0,133.2
2,Paediatrics,PED,17,10,9,1,1,10.4,5.0,5.77,0,88.6
2,Paediatrics,PED,18,19,18,1,1,10.4,6.0,5.77,0,150.0
2,Dermatology,DER,8,18,17,1,1,8.0,7.0,7.47,0,137.4
2,Dermatology,DER,9,11,10,1,1,8.0,3.0,7.47,0,78.2
2,Dermatology,DER,10,14,13,1,1,8.0,8.0,7.47,0,105.0
2,Dermatology,DER,11,16,15,1,1,8.0,5.0,7.47,0,118.3
2,Dermatology,DER,12,14,13,1,1,8.0,3.0,7.47,0,107.6
2,Dermatology,DER,13,13,12,1,1,8.0,7.0,7.47,0,98.8
2,Dermatology,DER,14,8,7,1,1,8.0,5.0,7.47,0,59.0
2,Dermatology,DER,15,14,13,1,1,8.0,10.0,7.47,0,108.8
2,Dermatology,DER,16,19,18,1,1,8.0,9.0,7.47,0,145.0
2,Dermatology,DER,17,14,13,1,1,8.0,5.0,7.47,0,105.3
2,Dermatology,DER,18,19,18,1,1,8.0,5.0,7.47,0,145.2
1,General Medicine,GEN,8,16,14,2,2,9.4,9.0,12.71,0,71.5
1,General Medicine,GEN,9,10,8,2,2,9.4,7.0,12.71,0,36.9
1,General Medicine,GEN,10,18,16,2,2,9.4,7.0,12.71,0,76.9
1,General Medicine,GEN,11,15,13,2,2,9.4,10.0,12.71,0,61.8
1,General Medicine,GEN,12,8,6,2,2,9.4,3.0,12.71,0,26.0
1,General Medicine,GEN,13,7,5,2,2,9.4,7.0,12.71,0,23.5
1,General Medicine,GEN,14,17,15,2,2,9.4,7.0,12.71,0,72.4
1,General Medicine,GEN,15,13,11,2,2,9.4,7.0,12.71,0,53.5
1,General Medicine,GEN,16,10,8,2,2,9.4,9.0,12.71,0,42.9
1,General Medicine,GEN,17,10,8,2,2,9.4,6.0,12.71,0,38.1
1,General Medicine,GEN,18,14,12,2,2,9.4,5.0,12.71,0,54.6
1,Cardiology,CAR,8,6,4,2,2,15.5,10.0,7.76,1,39.1
1,Cardiology,CAR,9,13,11,2,2,15.5,12.0,7.76,1,97.9
1,Cardiology,CAR,10,15,13,2,2,15.5,10.0,7.76,0,101.6
1,Cardiology,CAR,11,3,1,2,2,15.5,11.0,7.76,0,7.9
1,Cardiology,CAR,12,5,3,2,2,15.5,8.0,7.76,0,26.8
1,Cardiology,CAR,13,13,11,2,2,15.5,5.0,7.76,0,78.5
1,Cardiology,CAR,14,11,9,2,2,15.5,6.0,7.76,1,85.2
1,Cardiology,CAR,15,13,11,2,2,15.5,8.0,7.76,0,87.9
1,Cardiology,CAR,16,13,11,2,2,15.5,9.0,7.76,2,96.5
1,Cardiology,CAR,17,11,9,2,2,15.5,5.0,7.76,0,69.0
1,Cardiology,CAR,18,11,9,2,2,15.5,7.0,7.76,1,80.6
1,Orthopaedics,ORT,8,17,16,1,1,12.5,13.0,4.8,1,150.0
1,Orthopaedics,ORT,9,12,11,1,1,12.5,10.0,4.8,1,144.6
1,Orthopaedics,ORT,10,12,11,1,1,12.5,7.0,4.8,0,137.7
1,Orthopaedics,ORT,11,14,13,1,1,12.5,9.0,4.8,0,150.0
1,Orthopaedics,ORT,12,15,14,1,1,12.5,6.0,4.8,0,150.0
1,Orthopaedics,ORT,13,10,9,1,1,12.5,7.0,4.8,1,126.5
1,Orthopaedics,ORT,14,17,16,1,1,12.5,9.0,4.8,0,150.0
1,Orthopaedics,ORT,15,20,19,1,1,12.5,10.0,4.8,0,150.0
1,Orthopaedics,ORT,16,14,13,1,1,12.5,8.0,4.8,0,150.0
1,Orthopaedics,ORT,17,21,20,1,1,12.5,5.0,4.8,0,150.0
1,Orthopaedics,ORT,18,15,14,1,1,12.5,3.0,4.8,0,150.0
1,Paediatrics,PED,8,18,17,1,1,9.7,9.0,6.19,0,150.0
1,Paediatrics,PED,9,18,17,1,1,9.7,7.0,6.19,0,150.0
1,Paediatrics,PED,10,16,15,1,1,9.7,13.0,6.19,1,150.0
1,Paediatrics,PED,11,16,15,1,1,9.7,10.0,6.19,0,146.9
1,Paediatrics,PED,12,14,13,1,1,9.7,7.0,6.19,0,119.4
1,Paediatrics,PED,13,20,19,1,1,9.7,7.0,6.19,0,150.0
1,Paediatrics,PED,14,19,18,1,1,9.7,7.0,6.19,0,150.0
1,Paediatrics,PED,15,15,14,1,1,9.7,5.0,6.19,0,138.2
1,Paediatrics,PED,16,14,13,1,1,9.7,6.0,6.19,0,129.2
1,Paediatrics,PED,17,15,14,1,1,9.7,7.0,6.19,0,132.1
1,Paediatrics,PED,18,16,15,1,1,9.7,5.0,6.19,0,147.0
1,Dermatology,DER,8,17,16,1,1,8.2,4.0,7.33,0,129.6
1,Dermatology,DER,9,12,11,1,1,8.2,4.0,7.33,1,98.1
1,Dermatology,DER,10,11,10,1,1,8.2,7.0,7.33,0,83.3
1,Dermatology,DER,11,17,16,1,1,8.2,6.0,7.33,0,130.2
1,Dermatology,DER,12,17,16,1,1,8.2,7.0,7.33,0,130.6
1,Dermatology,DER,13,16,15,1,1,8.2,4.0,7.33,1,124.7
1,Dermatology,DER,14,16,15,1,1,8.2,7.0,7.33,0,125.1
1,Dermatology,DER,15,17,16,1,1,8.2,8.0,7.33,0,132.9
1,Dermatology,DER,16,12,11,1,1,8.2,6.0,7.33,0,90.1
1,Dermatology,DER,17,15,14,1,1,8.2,7.0,7.33,0,114.4
1,Dermatology,DER,18,16,15,1,1,8.2,4.0,7.33,1,125.0
2,General Medicine,GEN,8,17,15,2,2,10.6,10.0,11.33,0,75.1
2,General Medicine,GEN,9,4,2,2,2,10.6,11.0,11.33,0,16.1
2,General Medicine,GEN,10,8,6,2,2,10.6,8.0,11.33,0,29.6
2,General Medicine,GEN,11,16,14,2,2,10.6,9.0,11.33,0,74.5
2,General Medicine,GEN,12,8,6,2,2,10.6,8.0,11.33,0,29.1
2,General Medicine,GEN,13,10,8,2,2,10.6,4.0,11.33,1,52.1
2,General Medicine,GEN,14,16,14,2,2,10.6,8.0,11.33,0,72.7
2,General Medicine,GEN,15,9,7,2,2,10.6,7.0,11.33,0,36.5
2,General Medicine,GEN,16,11,9,2,2,10.6,7.0,11.33,0,47.0
2,General Medicine,GEN,17,11,9,2,2,10.6,5.0,11.33,0,52.7
2,General Medicine,GEN,18,9,7,2,2,10.6,7.0,11.33,0,38.6
2,Cardiology,CAR,8,9,7,2,2,15.6,11.0,7.71,0,58.1
2,Cardiology,CAR,9,11,9,2,2,15.6,12.0,7.71,0,68.9
2,Cardiology,CAR,10,14,12,2,2,15.6,15.0,7.71,1,101.8
2,Cardiology,CAR,11,6,4,2,2,15.6,10.0,7.71,0,31.7
2,Cardiology,CAR,12,14,12,2,2,15.6,5.0,7.71,0,90.0
2,Cardiology,CAR,13,8,6,2,2,15.6,5.0,7.71,0,47.0
2,Cardiology,CAR,14,11,9,2,2,15.6,9.0,7.71,0,71.9
2,Cardiology,CAR,15,12,10,2,2,15.6,7.0,7.71,0,75.0
2,Cardiology,CAR,16,11,9,2,2,15.6,9.0,7.71,0,68.7
2,Cardiology,CAR,17,11,9,2,2,15.6,9.0,7.71,2,88.4
2,Cardiology,CAR,18,8,6,2,2,15.6,7.0,7.71,0,49.0
2,Orthopaedics,ORT,8,8,7,1,1,12.5,9.0,4.79,0,90.6
2,Orthopaedics,ORT,9,18,17,1,1,12.5,8.0,4.79,0,150.0
2,Orthopaedics,ORT,10,21,20,1,1,12.5,8.0,4.79,0,150.0
2,Orthopaedics,ORT,11,20,19,1,1,12.5,8.0,4.79,0,150.0
2,Orthopaedics,ORT,12,8,7,1,1,12.5,4.0,4.79,0,89.3
2,Orthopaedics,ORT,13,18,17,1,1,12.5,7.0,4.79,0,150.0
2,Orthopaedics,ORT,14,16,15,1,1,12.5,12.0,4.79,0,150.0
2,Orthopaedics,ORT,15,17,16,1,1,12.5,5.0,4.79,1,150.0
2,Orthopaedics,ORT,16,16,15,1,1,12.5,9.0,4.79,0,150.0
2,Orthopaedics,ORT,17,13,12,1,1,12.5,3.0,4.79,0,147.6
2,Orthopaedics,ORT,18,10,9,1,1,12.5,5.0,4.79,0,114.8
2,Paediatrics,PED,8,15,14,1,1,10.0,7.0,6.02,1,144.2
2,Paediatrics,PED,9,18,17,1,1,10.0,9.0,6.02,0,150.0
2,Paediatrics,PED,10,18,17,1,1,10.0,9.0,6.02,2,150.0
2,Paediatrics,PED,11,17,16,1,1,10.0,8.0,6.02,0,150.0
2,Paediatrics,PED,12,9,8,1,1,10.0,5.0,6.02,0,77.5
2,Paediatrics,PED,13,15,14,1,1,10.0,5.0,6.02,1,146.9
2,Paediatrics,PED,14,9,8,1,1,10.0,5.0,6.02,0,75.7
2,Paediatrics,PED,15,13,12,1,1,10.0,6.0,6.02,0,119.8
2,Paediatrics,PED,16,15,14,1,1,10.0,6.0,6.02,0,145.3
2,Paediatrics,PED,17,16,15,1,1,10.0,4.0,6.02,0,149.9
2,Paediatrics,PED,18,15,14,1,1,10.0,6.0,6.02,0,138.5
2,Dermatology,DER,8,11,10,1,1,8.4,5.0,7.17,0,86.0
2,Dermatology,DER,9,9,8,1,1,8.4,9.0,7.17,0,63.1
2,Dermatology,DER,10,18,17,1,1,8.4,7.0,7.17,0,149.8
2,Dermatology,DER,11,19,18,1,1,8.4,6.0,7.17,1,150.0
2,Dermatology,DER,12,14,13,1,1,8.4,6.0,7.17,0,111.2
2,Dermatology,DER,13,14,13,1,1,8.4,7.0,7.17,0,107.2
2,Dermatology,DER,14,14,13,1,1,8.4,8.0,7.17,1,109.2
2,Dermatology,DER,15,14,13,1,1,8.4,9.0,7.17,0,106.5
2,Dermatology,DER,16,12,11,1,1,8.4,7.0,7.17,0,91.6
2,Dermatology,DER,17,16,15,1,1,8.4,6.0,7.17,0,128.5
2,Dermatology,DER,18,16,15,1,1,8.4,4.0,7.17,0,127.6
1,General Medicine,GEN,8,10,8,2,2,9.4,8.0,12.72,0,37.1
1,General Medicine,GEN,9,14,12,2,2,9.4,9.0,12.72,0,58.8
1,General Medicine,GEN,10,8,6,2,2,9.4,5.0,12.72,0,28.6
1,General Medicine,GEN,11,12,10,2,2,9.4,11.0,12.72,1,56.0
1,General Medicine,GEN,12,17,15,2,2,9.4,4.0,12.72,0,69.4
1,General Medicine,GEN,13,3,1,2,2,9.4,6.0,12.72,0,2.7
1,General Medicine,GEN,14,14,12,2,2,9.4,11.0,12.72,1,59.4
1,General Medicine,GEN,15,13,11,2,2,9.4,7.0,12.72,1,53.0
1,General Medicine,GEN,16,15,13,2,2,9.4,10.0,12.72,0,63.1
1,General Medicine,GEN,17,12,10,2,2,9.4,5.0,12.72,1,53.3
1,General Medicine,GEN,18,17,15,2,2,9.4,6.0,12.72,2,81.0
1,Cardiology,CAR,8,11,9,2,2,15.5,11.0,7.75,0,69.7
1,Cardiology,CAR,9,15,13,2,2,15.5,13.0,7.75,1,110.3
1,Cardiology,CAR,10,18,16,2,2,15.5,13.0,7.75,1,129.9
1,Cardiology,CAR,11,15,13,2,2,15.5,10.0,7.75,0,98.3
1,Cardiology,CAR,12,11,9,2,2,15.5,4.0,7.75,1,78.8
1,Cardiology,CAR,13,12,10,2,2,15.5,8.0,7.75,0,76.6
1,Cardiology,CAR,14,8,6,2,2,15.5,8.0,7.75,3,71.1
1,Cardiology,CAR,15,6,4,2,2,15.5,6.0,7.75,1,40.6
1,Cardiology,CAR,16,10,8,2,2,15.5,5.0,7.75,1,67.1
1,Cardiology,CAR,17,12,10,2,2,15.5,8.0,7.75,1,86.8
1,Cardiology,CAR,18,10,8,2,2,15.5,7.0,7.75,1,73.1
1,Orthopaedics,ORT,8,15,14,1,1,12.6,9.0,4.77,0,150.0
1,Orthopaedics,ORT,9,9,8,1,1,12.6,6.0,4.77,0,100.2
1,Orthopaedics,ORT,10,13,12,1,1,12.6,12.0,4.77,0,144.8
1,Orthopaedics,ORT,11,15,14,1,1,12.6,11.0,4.77,0,150.0
1,Orthopaedics,ORT,12,12,11,1,1,12.6,4.0,4.77,0,142.6
1,Orthopaedics,ORT,13,15,14,1,1,12.6,3.0,4.77,0,150.0
1,Orthopaedics,ORT,14,15,14,1,1,12.6,6.0,4.77,1,150.0
1,Orthopaedics,ORT,15,18,17,1,1,12.6,13.0,4.77,0,150.0
1,Orthopaedics,ORT,16,17,16,1,1,12.6,9.0,4.77,0,150.0
1,Orthopaedics,ORT,17,18,17,1,1,12.6,9.0,4.77,0,150.0
1,Orthopaedics,ORT,18,18,17,1,1,12.6,9.0,4.77,0,150.0
1,Paediatrics,PED,8,14,13,1,1,10.2,8.0,5.9,0,138.8
1,Paediatrics,PED,9,14,13,1,1,10.2,9.0,5.9,0,137.4
1,Paediatrics,PED,10,14,13,1,1,10.2,8.0,5.9,0,133.9
1,Paediatrics,PED,11,16,15,1,1,10.2,10.0,5.9,0,150.0
1,Paediatrics,PED,12,17,16,1,1,10.2,5.0,5.9,1,150.0
1,Paediatrics,PED,13,14,13,1,1,10.2,7.0,5.9,1,137.7
1,Paediatrics,PED,14,19,18,1,1,10.2,8.0,5.9,0,150.0
1,Paediatrics,PED,15,17,16,1,1,10.2,9.0,5.9,1,150.0
1,Paediatrics,PED,16,16,15,1,1,10.2,6.0,5.9,0,150.0
1,Paediatrics,PED,17,8,7,1,1,10.2,4.0,5.9,0,70.8
1,Paediatrics,PED,18,11,10,1,1,10.2,4.0,5.9,0,103.7
1,Dermatology,DER,8,13,12,1,1,7.4,5.0,8.07,0,87.5
1,Dermatology,DER,9,12,11,1,1,7.4,6.0,8.07,0,79.5
1,Dermatology,DER,10,11,10,1,1,7.4,6.0,8.07,0,76.3
1,Dermatology,DER,11,14,13,1,1,7.4,4.0,8.07,0,99.1
1,Dermatology,DER,12,14,13,1,1,7.4,5.0,8.07,0,101.5
1,Dermatology,DER,13,18,17,1,1,7.4,7.0,8.07,0,126.3
1,Dermatology,DER,14,16,15,1,1,7.4,10.0,8.07,0,111.3
1,Dermatology,DER,15,10,9,1,1,7.4,5.0,8.07,0,66.6
1,Dermatology,DER,16,14,13,1,1,7.4,10.0,8.07,0,95.9
1,Dermatology,DER,17,12,11,1,1,7.4,5.0,8.07,0,82.2
1,Dermatology,DER,18,13,12,1,1,7.4,8.0,8.07,0,86.7
2,General Medicine,GEN,8,11,9,2,2,10.9,9.0,10.97,0,49.9
2,General Medicine,GEN,9,3,1,2,2,10.9,9.0,10.97,0,0.0
2,General Medicine,GEN,10,11,9,2,2,10.9,7.0,10.97,0,48.5
2,General Medicine,GEN,11,3,1,2,2,10.9,9.0,10.97,0,10.4
2,General Medicine,GEN,12,7,5,2,2,10.9,4.0,10.97,0,28.8
2,General Medicine,GEN,13,13,11,2,2,10.9,6.0,10.97,1,65.9
2,General Medicine,GEN,14,16,14,2,2,10.9,8.0,10.97,0,75.2
2,General Medicine,GEN,15,15,13,2,2,10.9,10.0,10.97,0,68.9
2,General Medicine,GEN,16,7,5,2,2,10.9,4.0,10.97,0,26.1
2,General Medicine,GEN,17,7,5,2,2,10.9,5.0,10.97,3,45.4
2,General Medicine,GEN,18,8,6,2,2,10.9,5.0,10.97,0,33.5
2,Cardiology,CAR,8,13,11,2,2,14.7,8.0,8.14,1,89.3
2,Cardiology,CAR,9,11,9,2,2,14.7,13.0,8.14,0,68.2
2,Cardiology,CAR,10,12,10,2,2,14.7,9.0,8.14,0,74.2
2,Cardiology,CAR,11,6,4,2,2,14.7,9.0,8.14,0,29.3
2,Cardiology,CAR,12,8,6,2,2,14.7,4.0,8.14,0,42.8
2,Cardiology,CAR,13,8,6,2,2,14.7,4.0,8.14,0,45.8
2,Cardiology,CAR,14,10,8,2,2,14.7,10.0,8.14,2,79.0
2,Cardiology,CAR,15,13,11,2,2,14.7,5.0,8.14,0,85.9
2,Cardiology,CAR,16,11,9,2,2,14.7,8.0,8.14,0,69.5
2,Cardiology,CAR,17,9,7,2,2,14.7,6.0,8.14,0,51.5
2,Cardiology,CAR,18,5,3,2,2,14.7,4.0,8.14,0,27.6
2,Orthopaedics,ORT,8,10,9,1,1,12.7,7.0,4.73,0,116.3
2,Orthopaedics,ORT,9,12,11,1,1,12.7,6.0,4.73,0,143.0
2,Orthopaedics,ORT,10,19,18,1,1,12.7,13.0,4.73,0,150.0
2,Orthopaedics,ORT,11,20,19,1,1,12.7,10.0,4.73,0,150.0
2,Orthopaedics,ORT,12,12,11,1,1,12.7,8.0,4.73,1,146.9
2,Orthopaedics,ORT,13,18,17,1,1,12.7,8.0,4.73,0,150.0
2,Orthopaedics,ORT,14,12,11,1,1,12.7,7.0,4.73,0,138.6
2,Orthopaedics,ORT,15,20,19,1,1,12.7,7.0,4.73,0,150.0
2,Orthopaedics,ORT,16,14,13,1,1,12.7,8.0,4.73,0,150.0
2,Orthopaedics,ORT,17,16,15,1,1,12.7,5.0,4.73,0,150.0
2,Orthopaedics,ORT,18,17,16,1,1,12.7,6.0,4.73,0,150.0
2,Paediatrics,PED,8,18,17,1,1,9.5,9.0,6.31,1,150.0
2,Paediatrics,PED,9,17,16,1,1,9.5,11.0,6.31,0,150.0
2,Paediatrics,PED,10,17,16,1,1,9.5,7.0,6.31,0,150.0
2,Paediatrics,PED,11,18,17,1,1,9.5,12.0,6.31,0,150.0
2,Paediatrics,PED,12,11,10,1,1,9.5,6.0,6.31,0,101.2
2,Paediatrics,PED,13,17,16,1,1,9.5,2.0,6.31,0,150.0
